review_id,section,start,end,type,annotator_a,annotator_b,chosen,rule,which
23282,desc,208,217,label_conflict,build_quality,design,build_quality,prefer_non_generic,
23282,desc,269,284,label_conflict,build_quality,design,build_quality,prefer_non_generic,
23282,desc,378,403,label_conflict,portability,material,material,prefer_more_frequent,
23282,desc,470,500,span_only_one_annotator,,,portability,union_keep,b_only
23406,title,8,22,span_only_one_annotator,,,design,union_keep,a_only
23406,review,226,261,label_conflict,build_quality,material,material,prefer_more_frequent,
23406,review,288,316,label_conflict,build_quality,durability,durability,prefer_more_frequent,
23406,review,318,345,label_conflict,material,price,material,prefer_more_frequent,
23406,review,471,510,label_conflict,price,build_quality,build_quality,prefer_more_frequent,
23406,review,641,702,span_only_one_annotator,,,durability,union_keep,a_only
23477,title,26,36,span_only_one_annotator,,,size,union_keep,a_only
23477,desc,173,193,label_conflict,material,design,material,prefer_non_generic,
23477,desc,199,234,label_conflict,durability,material,material,prefer_more_frequent,
23477,desc,235,300,span_only_one_annotator,,,durability,union_keep,b_only
23477,review,643,678,span_only_one_annotator,,,build_quality,union_keep,a_only
23609,title,8,34,span_only_one_annotator,,,design,union_keep,a_only
23609,desc,226,245,label_conflict,build_quality,design,build_quality,prefer_non_generic,
23658,title,29,32,span_only_one_annotator,,,performance,union_keep,a_only
23658,desc,186,214,label_conflict,battery_type,compatibility,compatibility,prefer_more_frequent,
23658,desc,243,278,label_conflict,performance,compatibility,compatibility,prefer_non_generic,
23658,desc,336,363,label_conflict,waterproofing,compatibility,waterproofing,prefer_more_frequent,
23658,desc,516,547,label_conflict,ease_of_use,performance,ease_of_use,prefer_non_generic,
23658,desc,648,727,span_only_one_annotator,,,durability,union_keep,b_only
23658,desc,728,772,span_only_one_annotator,,,waterproofing,union_keep,b_only
23658,desc,827,897,span_only_one_annotator,,,ease_of_use,union_keep,b_only
23658,review,226,245,label_conflict,build_quality,ease_of_use,ease_of_use,prefer_more_frequent,
23658,review,291,414,label_conflict,ease_of_use,design,ease_of_use,prefer_non_generic,
23658,review,415,498,span_only_one_annotator,,,design,union_keep,a_only
23916,review,12,37,label_conflict,build_quality,durability,durability,prefer_more_frequent,
23964,review,0,13,label_conflict,size,weight,size,prefer_more_frequent,
23964,review,89,124,label_conflict,design,performance,design,prefer_more_frequent,
24045,title,8,20,span_only_one_annotator,,,comfort,union_keep,a_only
24105,review,474,487,span_only_one_annotator,,,overall,union_keep,a_only
24116,desc,764,786,label_conflict,portability,ease_of_use,ease_of_use,prefer_more_frequent,
24116,desc,827,868,label_conflict,material,portability,material,prefer_more_frequent,
24116,desc,981,1004,label_conflict,ease_of_cleaning,material,material,prefer_more_frequent,
24116,desc,1090,1126,span_only_one_annotator,,,ease_of_cleaning,union_keep,b_only
24269,title,31,48,span_only_one_annotator,,,ease_of_use,union_keep,a_only
24340,review,18,31,label_conflict,size,compatibility,size,prefer_more_frequent,
24340,review,313,333,label_conflict,price,ease_of_use,ease_of_use,prefer_more_frequent,
24340,review,468,519,span_only_one_annotator,,,price,union_keep,b_only
24370,review,15,20,span_only_one_annotator,,,price,union_keep,a_only
24707,review,132,148,span_only_one_annotator,,,ease_of_use,union_keep,b_only
24804,title,23,31,label_conflict,size,capacity,size,prefer_more_frequent,
24804,title,33,60,label_conflict,design,color,color,prefer_non_generic,
24804,desc,108,116,span_only_one_annotator,,,capacity,union_keep,b_only
24804,desc,158,205,label_conflict,build_quality,design,build_quality,prefer_non_generic,
24804,desc,248,276,label_conflict,size,capacity,size,prefer_more_frequent,
24843,review,6,18,label_conflict,build_quality,durability,durability,prefer_more_frequent,
24962,title,24,31,span_only_one_annotator,,,ease_of_use,union_keep,a_only
24962,review,246,289,label_conflict,build_quality,design,build_quality,prefer_non_generic,
25215,desc,323,731,span_only_one_annotator,,,waterproofing,union_keep,a_only
25215,desc,711,731,span_only_one_annotator,,,waterproofing,union_keep,b_only
25215,review,24,59,label_conflict,size,ease_of_use,ease_of_use,prefer_more_frequent,
25215,review,96,125,label_conflict,portability,size,size,prefer_more_frequent,
25215,review,126,171,span_only_one_annotator,,,portability,union_keep,b_only
25283,desc,711,730,span_only_one_annotator,,,waterproofing,union_keep,a_only
25283,review,23,48,span_only_one_annotator,,,ease_of_use,union_keep,b_only
25474,desc,168,181,span_only_one_annotator,,,portability,union_keep,b_only
25474,desc,334,360,label_conflict,size,design,size,prefer_non_generic,
25474,desc,468,493,label_conflict,adjustability,size,size,prefer_more_frequent,
25474,desc,535,550,label_conflict,material,adjustability,material,prefer_more_frequent,
25474,desc,614,632,label_conflict,weight,material,material,prefer_more_frequent,
25474,desc,637,661,label_conflict,portability,weight,portability,prefer_more_frequent,
25644,desc,412,445,span_only_one_annotator,,,insulation,union_keep,b_only
25644,desc,412,445,span_only_one_annotator,,,performance,union_keep,b_only
25750,desc,0,118,span_only_one_annotator,,,compatibility,union_keep,a_only
25769,desc,102,115,label_conflict,design,material,material,prefer_non_generic,
25769,desc,141,213,span_only_one_annotator,,,design,union_keep,b_only
25769,desc,218,302,span_only_one_annotator,,,design,union_keep,b_only
25769,desc,303,377,span_only_one_annotator,,,performance,union_keep,b_only
25769,desc,382,447,span_only_one_annotator,,,design,union_keep,b_only
25769,desc,460,502,span_only_one_annotator,,,design,union_keep,b_only
25769,desc,507,569,span_only_one_annotator,,,included_items,union_keep,b_only
25769,review,0,50,span_only_one_annotator,,,performance,union_keep,b_only
25865,title,24,38,span_only_one_annotator,,,comfort,union_keep,a_only
25865,desc,162,302,label_conflict,adjustability,performance,adjustability,prefer_non_generic,
25865,desc,248,302,span_only_one_annotator,,,material,union_keep,a_only
25865,desc,303,407,span_only_one_annotator,,,portability,union_keep,b_only
25865,desc,408,480,span_only_one_annotator,,,design,union_keep,b_only
25865,desc,488,512,span_only_one_annotator,,,material,union_keep,b_only
25865,desc,517,537,span_only_one_annotator,,,material,union_keep,b_only
25865,review,0,9,label_conflict,size,price,size,prefer_more_frequent,
25865,review,11,33,span_only_one_annotator,,,price,union_keep,a_only
25889,review,20,43,label_conflict,build_quality,design,build_quality,prefer_non_generic,
25902,title,37,55,span_only_one_annotator,,,ease_of_use,union_keep,a_only
25902,review,0,31,sentiment_conflict,positive,negative,unknown,set_unknown_on_conflict,
26031,title,24,55,span_only_one_annotator,,,portability,union_keep,a_only
26031,desc,591,611,label_conflict,size,design,size,prefer_non_generic,
26031,desc,615,661,span_only_one_annotator,,,size,union_keep,b_only
26161,title,24,55,span_only_one_annotator,,,portability,union_keep,a_only
26161,desc,282,302,label_conflict,material,design,material,prefer_non_generic,
26161,desc,334,369,label_conflict,power,material,material,prefer_more_frequent,
26161,desc,497,533,label_conflict,portability,performance,portability,prefer_non_generic,
26161,desc,544,561,label_conflict,ease_of_use,portability,ease_of_use,prefer_more_frequent,
26161,desc,591,602,span_only_one_annotator,,,ease_of_use,union_keep,b_only
26161,review,0,16,span_only_one_annotator,,,overall,union_keep,a_only
26179,title,24,55,span_only_one_annotator,,,portability,union_keep,a_only
26179,review,57,131,label_conflict,ease_of_cleaning,design,ease_of_cleaning,prefer_non_generic,
26179,review,139,171,label_conflict,weight,ease_of_cleaning,weight,prefer_more_frequent,
26179,review,179,208,span_only_one_annotator,,,weight,union_keep,b_only
26322,title,24,55,span_only_one_annotator,,,portability,union_keep,a_only
26322,title,37,45,span_only_one_annotator,,,portability,union_keep,b_only
26322,desc,172,235,span_only_one_annotator,,,portability,union_keep,b_only
26322,desc,172,303,span_only_one_annotator,,,portability,union_keep,a_only
26322,desc,240,302,span_only_one_annotator,,,ease_of_use,union_keep,b_only
26322,desc,615,626,span_only_one_annotator,,,size,union_keep,a_only
26322,desc,663,738,span_only_one_annotator,,,ease_of_use,union_keep,b_only
26322,review,0,7,span_only_one_annotator,,,durability,union_keep,b_only
26322,review,0,32,span_only_one_annotator,,,portability,union_keep,a_only
26322,review,51,150,span_only_one_annotator,,,portability,union_keep,b_only
26408,title,24,55,span_only_one_annotator,,,portability,union_keep,a_only
26485,title,24,55,span_only_one_annotator,,,portability,union_keep,a_only
26485,review,114,127,span_only_one_annotator,,,design,union_keep,b_only
26489,review,0,13,label_conflict,performance,ease_of_use,ease_of_use,prefer_non_generic,
26489,review,18,35,span_only_one_annotator,,,performance,union_keep,b_only
26733,desc,184,205,label_conflict,material,portability,material,prefer_more_frequent,
26733,desc,240,272,label_conflict,portability,ease_of_use,ease_of_use,prefer_more_frequent,
26733,desc,334,341,label_conflict,portability,durability,durability,prefer_more_frequent,
26733,desc,342,369,label_conflict,durability,material,material,prefer_more_frequent,
26733,desc,498,533,span_only_one_annotator,,,design,union_keep,b_only
26733,desc,591,602,span_only_one_annotator,,,design,union_keep,b_only
26733,desc,615,626,span_only_one_annotator,,,portability,union_keep,b_only
26733,review,74,99,label_conflict,compatibility,design,compatibility,prefer_non_generic,
26733,review,278,325,span_only_one_annotator,,,compatibility,union_keep,b_only
26767,title,37,55,span_only_one_annotator,,,portability,union_keep,a_only
26767,review,608,694,label_conflict,build_quality,design,build_quality,prefer_non_generic,
26767,review,727,793,label_conflict,build_quality,ease_of_use,ease_of_use,prefer_more_frequent,
26767,review,812,846,label_conflict,overall,ease_of_use,ease_of_use,prefer_non_generic,
26814,desc,140,148,label_conflict,leak_resistance,ventilation,ventilation,prefer_more_frequent,
26814,review,61,99,label_conflict,leak_resistance,ventilation,ventilation,prefer_more_frequent,
27347,title,121,131,span_only_one_annotator,,,size,union_keep,b_only
27347,desc,405,436,label_conflict,storage,design,storage,prefer_non_generic,
27355,desc,449,507,label_conflict,storage,design,storage,prefer_non_generic,
27355,review,73,101,label_conflict,build_quality,size,size,prefer_more_frequent,
27393,title,33,58,span_only_one_annotator,,,versatility,union_keep,a_only
27393,desc,405,436,label_conflict,durability,design,durability,prefer_non_generic,
27393,desc,449,463,label_conflict,storage,design,storage,prefer_non_generic,
27393,review,273,301,label_conflict,build_quality,size,size,prefer_more_frequent,
27393,review,347,369,label_conflict,build_quality,design,build_quality,prefer_non_generic,
27393,review,423,439,span_only_one_annotator,,,size,union_keep,a_only
27436,desc,0,119,span_only_one_annotator,,,design,union_keep,a_only
27436,desc,125,158,span_only_one_annotator,,,durability,union_keep,b_only
27436,desc,125,178,span_only_one_annotator,,,durability,union_keep,a_only
27436,desc,449,463,label_conflict,size,storage,size,prefer_more_frequent,
27436,review,90,130,span_only_one_annotator,,,design,union_keep,a_only
27436,review,131,174,span_only_one_annotator,,,performance,union_keep,a_only
27436,review,175,232,span_only_one_annotator,,,build_quality,union_keep,a_only
27440,desc,739,774,label_conflict,versatility,compatibility,compatibility,prefer_more_frequent,
27440,review,67,96,label_conflict,ease_of_use,design,ease_of_use,prefer_non_generic,
27440,review,109,136,label_conflict,capacity,ease_of_use,ease_of_use,prefer_more_frequent,
27440,review,150,218,span_only_one_annotator,,,capacity,union_keep,b_only
27440,review,312,355,span_only_one_annotator,,,design,union_keep,b_only
27494,desc,53,64,label_conflict,versatility,compatibility,compatibility,prefer_more_frequent,
27494,desc,405,436,label_conflict,durability,design,durability,prefer_non_generic,
27494,desc,538,607,label_conflict,size,storage,size,prefer_more_frequent,
27494,review,0,41,label_conflict,portability,performance,portability,prefer_non_generic,
27494,review,42,68,span_only_one_annotator,,,performance,union_keep,a_only
27625,desc,173,190,label_conflict,ease_of_use,portability,ease_of_use,prefer_more_frequent,
27625,review,70,86,span_only_one_annotator,,,build_quality,union_keep,a_only
27644,review,509,538,label_conflict,build_quality,durability,durability,prefer_more_frequent,
27674,title,8,21,span_only_one_annotator,,,design,union_keep,a_only
27674,desc,255,351,label_conflict,insulation,design,insulation,prefer_non_generic,
27674,desc,363,400,label_conflict,temperature_rating,insulation,insulation,prefer_more_frequent,
27674,desc,427,493,label_conflict,comfort,temperature_rating,comfort,prefer_more_frequent,
27674,desc,495,537,label_conflict,included_items,comfort,comfort,prefer_more_frequent,
27674,desc,591,617,label_conflict,ease_of_use,included_items,ease_of_use,prefer_more_frequent,
27674,desc,678,712,label_conflict,portability,ease_of_use,ease_of_use,prefer_more_frequent,
27674,desc,718,728,label_conflict,size,portability,size,prefer_more_frequent,
27674,desc,786,837,span_only_one_annotator,,,capacity,union_keep,b_only
27679,title,8,30,span_only_one_annotator,,,design,union_keep,a_only
27766,title,16,21,span_only_one_annotator,,,design,union_keep,a_only
27766,review,20,38,label_conflict,insulation,ease_of_use,ease_of_use,prefer_more_frequent,
27766,review,81,103,label_conflict,insulation,ease_of_use,ease_of_use,prefer_more_frequent,
27766,review,128,153,label_conflict,portability,size,size,prefer_more_frequent,
27766,review,158,208,span_only_one_annotator,,,ease_of_use,union_keep,b_only
27833,title,8,38,span_only_one_annotator,,,design,union_keep,a_only
27833,review,719,782,label_conflict,build_quality,design,build_quality,prefer_non_generic,
27889,title,0,24,span_only_one_annotator,,,design,union_keep,a_only
27889,desc,131,149,span_only_one_annotator,,,ease_of_use,union_keep,a_only
27889,desc,205,231,label_conflict,build_quality,ease_of_use,ease_of_use,prefer_more_frequent,
27889,desc,236,250,label_conflict,storage,design,storage,prefer_non_generic,
27889,desc,290,309,label_conflict,size,storage,size,prefer_more_frequent,
27889,desc,315,350,span_only_one_annotator,,,size,union_keep,b_only
27889,review,49,74,label_conflict,build_quality,durability,durability,prefer_more_frequent,
27889,review,76,111,span_only_one_annotator,,,durability,union_keep,a_only
27889,review,113,153,span_only_one_annotator,,,build_quality,union_keep,a_only
27934,desc,236,250,label_conflict,build_quality,design,build_quality,prefer_non_generic,
27934,review,250,267,span_only_one_annotator,,,build_quality,union_keep,a_only
27945,title,0,44,span_only_one_annotator,,,design,union_keep,a_only
27945,desc,236,250,label_conflict,build_quality,design,build_quality,prefer_non_generic,
27945,desc,290,309,label_conflict,size,storage,size,prefer_more_frequent,
27951,review,151,194,label_conflict,included_items,ease_of_use,ease_of_use,prefer_more_frequent,
27951,review,913,949,label_conflict,performance,included_items,included_items,prefer_non_generic,
27951,review,1163,1185,span_only_one_annotator,,,performance,union_keep,b_only
28087,desc,400,424,span_only_one_annotator,,,design,union_keep,b_only
28197,desc,244,257,label_conflict,sun_protection,performance,sun_protection,prefer_non_generic,
28287,title,54,59,label_conflict,design,color,color,prefer_non_generic,
28287,desc,0,118,span_only_one_annotator,,,compatibility,union_keep,a_only
28287,review,24,49,span_only_one_annotator,,,ease_of_use,union_keep,b_only
28377,review,62,85,span_only_one_annotator,,,ease_of_use,union_keep,b_only
28389,desc,508,536,label_conflict,build_quality,design,build_quality,prefer_non_generic,
28389,review,93,128,label_conflict,overall,durability,durability,prefer_non_generic,
28389,review,129,182,span_only_one_annotator,,,durability,union_keep,b_only
28427,desc,313,336,label_conflict,included_items,stability,included_items,prefer_more_frequent,
28427,desc,350,372,label_conflict,adjustability,included_items,included_items,prefer_more_frequent,
28427,desc,423,456,label_conflict,portability,adjustability,portability,prefer_more_frequent,
28427,desc,520,552,span_only_one_annotator,,,portability,union_keep,b_only
28795,title,81,97,span_only_one_annotator,,,ease_of_use,union_keep,a_only
28887,title,34,39,label_conflict,brightness,size,size,prefer_more_frequent,
28887,desc,288,308,label_conflict,weight,durability,durability,prefer_more_frequent,
28887,desc,317,397,span_only_one_annotator,,,weight,union_keep,b_only
28887,review,217,233,label_conflict,brightness,performance,brightness,prefer_non_generic,
28909,title,8,28,span_only_one_annotator,,,battery_type,union_keep,a_only
28909,title,30,45,span_only_one_annotator,,,compatibility,union_keep,a_only
28909,desc,83,170,span_only_one_annotator,,,design,union_keep,b_only
28909,desc,171,212,span_only_one_annotator,,,durability,union_keep,b_only
28909,review,0,14,span_only_one_annotator,,,performance,union_keep,a_only
28979,desc,107,146,label_conflict,build_quality,durability,durability,prefer_more_frequent,
28979,desc,153,190,label_conflict,size,compatibility,size,prefer_more_frequent,
28979,review,0,50,label_conflict,build_quality,stability,build_quality,prefer_more_frequent,
28979,review,177,212,label_conflict,stability,performance,stability,prefer_non_generic,
28979,review,254,282,label_conflict,build_quality,performance,build_quality,prefer_non_generic,
28979,review,284,316,span_only_one_annotator,,,build_quality,union_keep,a_only
28993,desc,299,376,label_conflict,battery_type,compatibility,compatibility,prefer_more_frequent,
28993,review,0,46,label_conflict,build_quality,compatibility,build_quality,prefer_more_frequent,
28993,review,52,141,label_conflict,battery_type,durability,durability,prefer_more_frequent,
29008,title,36,45,span_only_one_annotator,,,material,union_keep,a_only
29045,review,88,92,span_only_one_annotator,,,build_quality,union_keep,a_only
29206,review,128,180,label_conflict,ease_of_use,durability,ease_of_use,prefer_more_frequent,
29206,review,462,477,label_conflict,durability,ease_of_use,ease_of_use,prefer_more_frequent,
29206,review,652,677,label_conflict,ease_of_use,included_items,ease_of_use,prefer_more_frequent,
29206,review,690,752,label_conflict,included_items,design,included_items,prefer_non_generic,
29206,review,885,921,label_conflict,design,ease_of_use,ease_of_use,prefer_non_generic,
29206,review,968,1013,label_conflict,ease_of_use,performance,ease_of_use,prefer_non_generic,
29206,review,1235,1250,label_conflict,performance,price,price,prefer_non_generic,
29206,review,1763,1818,span_only_one_annotator,,,price,union_keep,a_only
29206,review,2486,2521,span_only_one_annotator,,,customer_service,union_keep,a_only
29206,review,2736,2786,span_only_one_annotator,,,customer_service,union_keep,a_only
29228,desc,325,386,label_conflict,ease_of_use,insulation,ease_of_use,prefer_more_frequent,
29228,desc,416,455,label_conflict,build_quality,ease_of_use,ease_of_use,prefer_more_frequent,
29228,desc,543,599,span_only_one_annotator,,,build_quality,union_keep,b_only
29228,review,18,32,label_conflict,durability,ease_of_use,ease_of_use,prefer_more_frequent,
29283,review,133,176,label_conflict,build_quality,performance,build_quality,prefer_non_generic,
29283,review,181,216,label_conflict,performance,size,size,prefer_non_generic,
29283,review,218,247,span_only_one_annotator,,,size,union_keep,a_only
29326,review,56,85,label_conflict,build_quality,comfort,build_quality,prefer_more_frequent,
29326,review,73,85,label_conflict,comfort,size,size,prefer_more_frequent,
29326,review,94,106,label_conflict,size,design,size,prefer_non_generic,
29326,review,115,127,label_conflict,design,weight,weight,prefer_non_generic,
29326,review,187,222,label_conflict,weight,durability,durability,prefer_more_frequent,
29326,review,526,573,span_only_one_annotator,,,durability,union_keep,a_only
29339,review,119,131,label_conflict,build_quality,design,build_quality,prefer_non_generic,
29527,review,969,1031,label_conflict,ease_of_use,design,ease_of_use,prefer_non_generic,
29527,review,1096,1138,label_conflict,portability,ease_of_use,ease_of_use,prefer_more_frequent,
29527,review,1362,1397,label_conflict,portability,ease_of_use,ease_of_use,prefer_more_frequent,
29527,review,1520,1624,label_conflict,ease_of_use,portability,ease_of_use,prefer_more_frequent,
29527,review,2071,2109,span_only_one_annotator,,,ease_of_use,union_keep,b_only
29542,review,284,300,span_only_one_annotator,,,customer_service,union_keep,a_only
29696,title,31,44,span_only_one_annotator,,,design,union_keep,a_only
29712,review,1204,1228,label_conflict,build_quality,design,build_quality,prefer_non_generic,
29715,review,29,60,span_only_one_annotator,,,build_quality,union_keep,a_only
29726,desc,151,171,span_only_one_annotator,,,design,union_keep,b_only
29726,desc,185,207,span_only_one_annotator,,,performance,union_keep,b_only
29726,review,367,402,label_conflict,waterproofing,ease_of_use,ease_of_use,prefer_more_frequent,
29726,review,430,468,label_conflict,weight,waterproofing,waterproofing,prefer_more_frequent,
29726,review,759,800,label_conflict,comfort,weight,weight,prefer_more_frequent,
29726,review,919,944,label_conflict,build_quality,comfort,build_quality,prefer_more_frequent,
29726,review,979,1011,span_only_one_annotator,,,build_quality,union_keep,b_only
29730,desc,151,171,span_only_one_annotator,,,material,union_keep,b_only
29730,desc,185,207,span_only_one_annotator,,,insulation,union_keep,b_only
29730,desc,286,350,span_only_one_annotator,,,insulation,union_keep,b_only
29730,review,28,89,label_conflict,design,capacity,capacity,prefer_non_generic,
29730,review,274,351,label_conflict,waterproofing,insulation,waterproofing,prefer_more_frequent,
29730,review,361,448,label_conflict,material,waterproofing,material,prefer_more_frequent,
29730,review,512,618,span_only_one_annotator,,,performance,union_keep,b_only
29730,review,619,658,span_only_one_annotator,,,material,union_keep,b_only
29730,review,743,804,span_only_one_annotator,,,material,union_keep,b_only
29730,review,891,953,span_only_one_annotator,,,performance,union_keep,b_only
29884,title,42,63,span_only_one_annotator,,,insulation,union_keep,b_only
29884,desc,295,307,label_conflict,odor_resistance,design,odor_resistance,prefer_non_generic,
29884,desc,389,414,span_only_one_annotator,,,design,union_keep,b_only
29884,desc,461,473,span_only_one_annotator,,,odor_resistance,union_keep,b_only
29884,review,144,158,label_conflict,size,performance,size,prefer_non_generic,
29884,review,163,185,span_only_one_annotator,,,performance,union_keep,b_only
29884,review,188,200,span_only_one_annotator,,,size,union_keep,b_only
29950,title,8,41,span_only_one_annotator,,,design,union_keep,a_only
29950,title,24,29,span_only_one_annotator,,,size,union_keep,b_only
29950,desc,29,33,span_only_one_annotator,,,size,union_keep,b_only
29950,desc,124,142,span_only_one_annotator,,,ease_of_use,union_keep,b_only
29950,desc,143,170,label_conflict,durability,performance,durability,prefer_non_generic,
29950,review,23,43,label_conflict,build_quality,durability,durability,prefer_more_frequent,
29950,review,420,474,label_conflict,ease_of_use,design,ease_of_use,prefer_non_generic,
29950,review,710,768,label_conflict,build_quality,ease_of_use,ease_of_use,prefer_more_frequent,
29950,review,818,844,label_conflict,build_quality,performance,build_quality,prefer_non_generic,
29950,review,845,864,sentiment_conflict,negative,neutral,negative,prefer_polar_over_neutral,
29950,review,906,923,label_conflict,design,ease_of_use,ease_of_use,prefer_non_generic,
29950,review,924,988,span_only_one_annotator,,,ease_of_use,union_keep,a_only
30021,title,8,33,span_only_one_annotator,,,size,union_keep,a_only
30021,title,35,43,span_only_one_annotator,,,size,union_keep,b_only
30021,desc,775,795,label_conflict,build_quality,design,build_quality,prefer_non_generic,
30021,review,83,102,span_only_one_annotator,,,ease_of_use,union_keep,a_only
30116,title,32,39,span_only_one_annotator,,,design,union_keep,a_only
30116,desc,370,401,span_only_one_annotator,,,ease_of_use,union_keep,b_only
30116,review,898,1004,span_only_one_annotator,,,build_quality,union_keep,a_only
30161,desc,50,88,label_conflict,build_quality,material,material,prefer_more_frequent,
30161,review,60,74,label_conflict,build_quality,design,build_quality,prefer_non_generic,
30235,desc,610,637,label_conflict,performance,durability,durability,prefer_non_generic,
30235,desc,660,712,label_conflict,ease_of_use,performance,ease_of_use,prefer_non_generic,
30235,desc,794,833,label_conflict,durability,ease_of_use,ease_of_use,prefer_more_frequent,
30235,desc,912,931,label_conflict,portability,ease_of_use,ease_of_use,prefer_more_frequent,
30235,desc,942,986,span_only_one_annotator,,,durability,union_keep,b_only
30235,desc,1039,1081,span_only_one_annotator,,,portability,union_keep,b_only
30235,review,72,101,span_only_one_annotator,,,brightness,union_keep,a_only
30260,title,8,15,span_only_one_annotator,,,portability,union_keep,b_only
30260,review,141,167,label_conflict,build_quality,material,material,prefer_more_frequent,
30260,review,179,250,label_conflict,build_quality,ease_of_use,ease_of_use,prefer_more_frequent,
30361,review,122,177,label_conflict,build_quality,ease_of_use,ease_of_use,prefer_more_frequent,
30361,review,210,258,label_conflict,ease_of_use,performance,ease_of_use,prefer_non_generic,
30361,review,260,336,label_conflict,performance,design,design,prefer_more_frequent,
30361,review,358,398,label_conflict,build_quality,durability,durability,prefer_more_frequent,
30361,review,400,423,span_only_one_annotator,,,durability,union_keep,a_only
30491,title,8,14,label_conflict,size,portability,size,prefer_more_frequent,
30491,desc,43,83,label_conflict,performance,ease_of_use,ease_of_use,prefer_non_generic,
30491,desc,189,213,label_conflict,ease_of_use,performance,ease_of_use,prefer_non_generic,
30491,desc,241,280,label_conflict,build_quality,design,build_quality,prefer_non_generic,
30491,desc,281,343,label_conflict,ease_of_use,compatibility,ease_of_use,prefer_more_frequent,
30548,desc,221,235,label_conflict,brightness,design,brightness,prefer_non_generic,
30548,desc,355,368,label_conflict,durability,ease_of_use,ease_of_use,prefer_more_frequent,
30548,desc,444,480,span_only_one_annotator,,,design,union_keep,b_only
30548,desc,589,676,span_only_one_annotator,,,design,union_keep,b_only
30548,desc,771,790,span_only_one_annotator,,,brightness,union_keep,b_only
30548,desc,824,854,span_only_one_annotator,,,durability,union_keep,b_only
30548,desc,870,893,span_only_one_annotator,,,performance,union_keep,b_only
30548,desc,894,920,span_only_one_annotator,,,design,union_keep,b_only
30548,review,68,114,label_conflict,brightness,performance,brightness,prefer_non_generic,
30548,review,115,133,label_conflict,price,brightness,price,prefer_more_frequent,
30548,review,138,160,span_only_one_annotator,,,durability,union_keep,b_only
30548,review,162,215,span_only_one_annotator,,,price,union_keep,b_only
30579,desc,412,471,label_conflict,portability,design,portability,prefer_non_generic,
30579,desc,497,525,span_only_one_annotator,,,portability,union_keep,b_only
30579,review,0,19,span_only_one_annotator,,,performance,union_keep,b_only
30579,review,0,44,span_only_one_annotator,,,performance,union_keep,a_only
30812,title,8,17,span_only_one_annotator,,,design,union_keep,a_only
30812,review,772,807,label_conflict,ease_of_use,ventilation,ease_of_use,prefer_more_frequent,
30812,review,811,828,label_conflict,build_quality,ease_of_use,ease_of_use,prefer_more_frequent,
30815,title,24,37,span_only_one_annotator,,,ease_of_use,union_keep,b_only
30815,desc,104,122,label_conflict,waterproofing,design,waterproofing,prefer_non_generic,
30815,desc,206,241,label_conflict,waterproofing,ease_of_use,ease_of_use,prefer_more_frequent,
30815,desc,321,338,label_conflict,ventilation,waterproofing,waterproofing,prefer_more_frequent,
30815,desc,353,375,label_conflict,ventilation,waterproofing,waterproofing,prefer_more_frequent,
30815,desc,380,394,label_conflict,material,ventilation,material,prefer_more_frequent,
30815,desc,459,473,label_conflict,capacity,ventilation,capacity,prefer_more_frequent,
30815,desc,516,532,label_conflict,storage,material,material,prefer_more_frequent,
30815,desc,613,644,label_conflict,portability,capacity,portability,prefer_more_frequent,
30815,desc,744,757,span_only_one_annotator,,,storage,union_keep,b_only
30815,desc,820,846,span_only_one_annotator,,,portability,union_keep,b_only
30815,review,140,169,label_conflict,ease_of_use,insulation,ease_of_use,prefer_more_frequent,
30815,review,263,291,label_conflict,ventilation,insulation,insulation,prefer_more_frequent,
30815,review,477,500,span_only_one_annotator,,,ventilation,union_keep,b_only
30941,desc,516,547,label_conflict,weather_resistance,design,weather_resistance,prefer_non_generic,
30941,desc,553,579,label_conflict,ease_of_use,weather_resistance,ease_of_use,prefer_more_frequent,
30941,desc,588,646,span_only_one_annotator,,,ease_of_use,union_keep,b_only
30944,title,8,23,span_only_one_annotator,,,design,union_keep,a_only
30944,title,33,49,span_only_one_annotator,,,design,union_keep,a_only
30944,desc,72,110,label_conflict,build_quality,material,material,prefer_more_frequent,
30944,review,0,12,label_conflict,build_quality,ease_of_use,ease_of_use,prefer_more_frequent,
30944,review,14,41,label_conflict,ease_of_use,build_quality,ease_of_use,prefer_more_frequent,
30944,review,46,91,span_only_one_annotator,,,ease_of_use,union_keep,b_only
30952,desc,214,226,label_conflict,runtime,design,runtime,prefer_non_generic,
30952,desc,344,391,label_conflict,battery_type,runtime,runtime,prefer_more_frequent,
30952,desc,394,435,label_conflict,compatibility,battery_type,compatibility,prefer_more_frequent,
30952,desc,437,471,span_only_one_annotator,,,compatibility,union_keep,b_only
31061,title,8,16,label_conflict,size,capacity,size,prefer_more_frequent,
31061,desc,56,64,span_only_one_annotator,,,capacity,union_keep,b_only
31061,desc,154,173,label_conflict,size,capacity,size,prefer_more_frequent,
31061,desc,374,412,label_conflict,ease_of_use,portability,ease_of_use,prefer_more_frequent,
31061,review,14,28,label_conflict,build_quality,leak_resistance,build_quality,prefer_more_frequent,
31061,review,34,75,label_conflict,waterproofing,leak_resistance,waterproofing,prefer_more_frequent,
31061,review,97,137,label_conflict,performance,leak_resistance,leak_resistance,prefer_non_generic,
31061,review,139,158,label_conflict,performance,leak_resistance,leak_resistance,prefer_non_generic,
31061,review,349,377,label_conflict,performance,design,design,prefer_more_frequent,
